x,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
1,"Thank you, everyone! #indyref http://t.co/1kTzqjyGE7",FALSE,1744,NA,2014-09-18 21:01,FALSE,NA,5.13E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",YesScotland,2167,FALSE,FALSE,NA,NA
2,"As the polls close, total likes on the @YesScotland Facebook page have passed David Cameron's one. #indyref #voteYes http://t.co/x7IoB1EtfY",FALSE,540,NA,2014-09-18 20:57,FALSE,NA,5.13E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",YesScotland,449,FALSE,FALSE,NA,NA
3,"RT @YESforScotland4: #voteyes YES what a fantastic word 3 simple letters. Y E S could stand for Your Engaged Scotland, what does Y E S mean_",FALSE,0,NA,2014-09-18 20:51,FALSE,NA,5.13E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",YesScotland,121,TRUE,FALSE,NA,NA
4,"We can be proud of #indyref, which has seen a flourishing of ScotlandÈs self-confidence as a nation #VoteYes http://t.co/1OqxvbpoS9",FALSE,576,NA,2014-09-18 20:45,FALSE,NA,5.13E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",YesScotland,669,FALSE,FALSE,NA,NA
5,"RT @Crafty_Goddess: Txt from 25 year old niece ""That's me voted AYE"" She was a no previously but voted #yes for their 13 month old daughter_",FALSE,0,NA,2014-09-18 20:41,FALSE,NA,5.13E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",YesScotland,130,TRUE,FALSE,NA,NA
6,RT @ScottishSun: If you are in a queue at 10pm you WILL be allowed to vote. DO NOT leave the queue #indyref http://t.co/Zyft3LrKHd,FALSE,0,NA,2014-09-18 20:34,FALSE,NA,5.13E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",YesScotland,586,TRUE,FALSE,NA,NA
7,RT @icklesarah: As an 'English Scot' I voted yes in the #indyref today. Scotland is buzzing! Not sure how I'm going to sleep... #VoteYes,FALSE,0,NA,2014-09-18 20:06,FALSE,NA,5.13E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",YesScotland,239,TRUE,FALSE,NA,NA
8,We can afford world-class public services. A Yes vote means we can strengthen our NHS. #VoteYes #indyref http://t.co/D9Vn5OqStV,FALSE,212,NA,2014-09-18 20:00,FALSE,NA,5.13E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",YesScotland,200,FALSE,FALSE,NA,NA
9,"RT @ChuckDeNomolos: What'll it be Scotland, our destiny in our own hands for another hour or for ever? #indyref #voteyes #yes",FALSE,0,NA,2014-09-18 19:55,FALSE,NA,5.13E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",YesScotland,197,TRUE,FALSE,NA,NA
10,RT @kirstynicho: My uncle who was an absolute No. Just phoned to say he voted yes. So so  proud of him. Cmon Scotland he can so can you. #v_,FALSE,0,NA,2014-09-18 19:45,FALSE,NA,5.13E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",YesScotland,231,TRUE,FALSE,NA,NA
11,"RT @LouiseT81: Phew! Gran, uncles, aunties, cousins aw voted yes! Best pal just changed to #VoteYes too x",FALSE,0,NA,2014-09-18 19:44,FALSE,NA,5.13E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",YesScotland,122,TRUE,FALSE,NA,NA
12,RT @MrJohnNicolson: Just been to the ballot box with my mum - who first voted in 1945. She says she's never seen such a joyous carnival atm_,FALSE,0,NA,2014-09-18 19:39,FALSE,NA,5.13E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",YesScotland,234,TRUE,FALSE,NA,NA
13,RT @kirkpatrick_x: Thought i had my mind made up until it came time to put that cross.. Lets do this! #VoteYes Í¾_Íµ_é´Ù,FALSE,0,NA,2014-09-18 19:38,FALSE,NA,5.13E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",YesScotland,166,TRUE,FALSE,NA,NA
14,This is a once in a lifetime opportunity to choose a new and better path for Scotland #VoteYes #indyref http://t.co/9knT6Mx4vZ,FALSE,190,NA,2014-09-18 19:25,FALSE,NA,5.13E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",YesScotland,212,FALSE,FALSE,NA,NA
15,RT @MackieJonathan: There is still work to do at campaign hubs around the country. See map and get #activeYes http://t.co/10BpCu3AsD,FALSE,0,NA,2014-09-18 19:22,FALSE,NA,5.13E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",YesScotland,53,TRUE,FALSE,NA,NA
16,Our young people shouldn't have to leave to find decent jobs. #VoteYes #indyref http://t.co/vAE164f0Oy,FALSE,176,NA,2014-09-18 19:17,FALSE,NA,5.13E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",YesScotland,178,FALSE,FALSE,NA,NA
17,RT @scotsaintsfan: After being in the #VoteNo camp for months and months my vote was #VoteYes today In the #indyref,FALSE,0,NA,2014-09-18 19:13,FALSE,NA,5.13E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",YesScotland,243,TRUE,FALSE,NA,NA
18,People all over the world are watching Scotland and saying Vote Yes and join us! #VoteYes #indyref http://t.co/HTHlMqvd7w,FALSE,339,NA,2014-09-18 19:03,FALSE,NA,5.13E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",YesScotland,377,FALSE,FALSE,NA,NA
19,"RT @KristoferKeane: The single most union-supporting, union flag-waving, armed forces guy I know just confided in me he switched to Yes in _",FALSE,0,NA,2014-09-18 18:54,FALSE,NA,5.13E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",YesScotland,409,TRUE,FALSE,NA,NA
20,RT @BKMacC: The wife and I got our Yes votes in. Yes and No campaigners outside having a laugh with each other. :-) #VoteYes,FALSE,0,NA,2014-09-18 18:49,FALSE,NA,5.13E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",YesScotland,116,TRUE,FALSE,NA,NA
21,RT @kieranpmiller: @YesScotland  people still out chaping my door to see if voted and if a need a lift great! just shows the passion #indyr_,FALSE,0,NA,2014-09-18 18:48,FALSE,NA,5.13E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",YesScotland,119,TRUE,FALSE,NA,NA
22,"RT @Decoy_Dreamm: So many no voters I know, have properly looked into it, and now decided to vote yes. Just shows how research can chance y_",FALSE,0,NA,2014-09-18 18:48,FALSE,NA,5.13E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",YesScotland,181,TRUE,FALSE,NA,NA
23,"We can be proud of #indyref, which has seen a flourishing of ScotlandÈs self-confidence as a nation #VoteYes http://t.co/uHksoAyGre",FALSE,185,NA,2014-09-18 18:48,FALSE,NA,5.13E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",YesScotland,231,FALSE,FALSE,NA,NA
24,RT @stewaaartlogan: Got my undecided sister to vote yes!!! #VoteYes,FALSE,0,NA,2014-09-18 18:47,FALSE,NA,5.13E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",YesScotland,142,TRUE,FALSE,NA,NA
25,RT @GingerFish25: The amount of stories I've read on here about #No voters changing their mind on the day and voting #Yes today is amazing _,FALSE,0,NA,2014-09-18 18:45,FALSE,NA,5.13E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",YesScotland,211,TRUE,FALSE,NA,NA
26,"RT @danifisher_: Gran was a no vote right up until she got to the polling station, seen sense and voted yes Í¾_ÍÙÜ #VoteYes",FALSE,0,NA,2014-09-18 18:43,FALSE,NA,5.13E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",YesScotland,185,TRUE,FALSE,NA,NA
27,RT @emma_aye: My auntie and cousins who have been no all along ended up voting yes today. So happy and proud. #IndyRef #VoteYes #YouYesYet?,FALSE,0,NA,2014-09-18 18:42,FALSE,NA,5.13E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",YesScotland,198,TRUE,FALSE,NA,NA
28,RT @Jordyr11: Delighted - my wife decided to #VoteYes after leaning toward a no most of the past 6 months or so. Í¾_Í±,FALSE,0,NA,2014-09-18 18:41,FALSE,NA,5.13E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",YesScotland,122,TRUE,FALSE,NA,NA
29,"RT @hopemcleod95: All along my head has said Yes and my heart has said No. Had to follow my head, hopefully the right decision is made Í¾_Í_È #V_",FALSE,0,NA,2014-09-18 18:09,FALSE,NA,5.13E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",YesScotland,108,TRUE,FALSE,NA,NA
30,We've had supportive tweets and Facebook comments from 66 different countries today. The world is watching! #indyref #voteYes,FALSE,561,NA,2014-09-18 18:08,FALSE,NA,5.13E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",YesScotland,453,FALSE,FALSE,NA,NA
31,We can choose independence with confidence #VoteYes #indyref http://t.co/1St9pEndJm,FALSE,120,NA,2014-09-18 18:03,FALSE,NA,5.13E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",YesScotland,140,FALSE,FALSE,NA,NA
32,RT @ginacml: just voted yes as a happy wee yes family #voteyes #indyref @iamdino_ http://t.co/du8J3aA2mD,FALSE,0,NA,2014-09-18 18:01,FALSE,NA,5.13E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",YesScotland,140,TRUE,FALSE,NA,NA
33,RT @RadioJammor: @YesScotland NO COMPLACENCY PLEASE. Remember GE1992 &amp; complacent Labour defeat. Make sure you can get as many to #VoteYes _,FALSE,0,NA,2014-09-18 17:51,FALSE,NA,5.13E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",YesScotland,86,TRUE,FALSE,NA,NA
34,"RT @BlueKnightGuy: Girlfriend's previously No voting family, as well as my friend's die-hard Labour parents, all voted Yes! #voteyes #indyr_",FALSE,0,NA,2014-09-18 17:47,FALSE,NA,5.13E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",YesScotland,226,TRUE,FALSE,NA,NA
35,RT @ItsScottSummers: I'm so excited it seems as if a lot of people are changing from a no vote to a yes! #VoteYesScotland #indyref #VoteYes,FALSE,0,NA,2014-09-18 17:42,FALSE,NA,5.13E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",YesScotland,247,TRUE,FALSE,NA,NA
36,"With a Yes, we can make Scotland's wealth work better for our people #VoteYes #indyref http://t.co/9aeS3iabvO",FALSE,240,NA,2014-09-18 17:30,FALSE,NA,5.13E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",YesScotland,283,FALSE,FALSE,NA,NA
37,Patrick Harvie: What kind of society do we want to build together? #indyref  #VoteYes http://t.co/ubc9a4iRxF,FALSE,59,NA,2014-09-18 17:04,FALSE,NA,5.13E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",YesScotland,74,FALSE,FALSE,NA,NA
38,RT @awishhh: After being a firm no voter for the past 18 months I've had a change of heart and today I decided to vote yes #indyref #voteyes,FALSE,0,NA,2014-09-18 16:45,FALSE,NA,5.13E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",YesScotland,600,TRUE,FALSE,NA,NA
39,"""This is a once-in-a-lifetime opportunity, don't miss it"" - https://t.co/7TueR5nc9l #indyref #voteYes",FALSE,113,NA,2014-09-18 16:45,FALSE,NA,5.13E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",YesScotland,133,FALSE,FALSE,NA,NA
40,RT @FRabbits: I can't believe today has actually arrived. We can do this Scotland. We can prosper as an independent country. #letsdothis #v_,FALSE,0,NA,2014-09-18 16:43,FALSE,NA,5.13E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",YesScotland,473,TRUE,FALSE,NA,NA
41,There's only ONE way to guarantee Scotland gets the powers we need: VOTE YES. #VoteYes #indyref http://t.co/fcR3CBlt4i,FALSE,155,NA,2014-09-18 16:32,FALSE,NA,5.13E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",YesScotland,258,FALSE,FALSE,NA,NA
42,RT @Celebs4indy: JANEY GODLEY 'Husband changed his vote from NO to YES for me we voted together - I actually wept a wee bit !' #VoteYes,FALSE,0,NA,2014-09-18 16:12,FALSE,NA,5.13E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",YesScotland,146,TRUE,FALSE,NA,NA
43,"RT @IzzieLaSixx: Got my vote in! Got given #yes tops, balloons, pens &amp; fluffy things #voteyes #scottishindependence mums wearing hers! http_",FALSE,0,NA,2014-09-18 16:08,FALSE,NA,5.13E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",YesScotland,78,TRUE,FALSE,NA,NA
44,RT @Emzamara: Off to vote! Not sure I could be wearing much more blue. #indyref #VoteYes http://t.co/havYf18MaI,FALSE,0,NA,2014-09-18 16:08,FALSE,NA,5.13E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",YesScotland,90,TRUE,FALSE,NA,NA
45,No-one will govern Scotland better than the people who live and work here #indyref #VoteYes http://t.co/PAhxH76RIe,FALSE,359,NA,2014-09-18 16:02,FALSE,NA,5.13E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",YesScotland,529,FALSE,FALSE,NA,NA
46,Only a Yes vote will protect Scotland's budget. http://t.co/6C6BIwtK08 #indyref #VoteYes,FALSE,68,NA,2014-09-18 15:59,FALSE,NA,5.13E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",YesScotland,67,FALSE,FALSE,NA,NA
47,RT @DavieMcDonald74: Tory voting friend Edinburgh New Town switched to yes today.  Would have voted Devo Max &amp; insulted by last minute offe_,FALSE,0,NA,2014-09-18 15:57,FALSE,NA,5.13E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",YesScotland,139,TRUE,FALSE,NA,NA
48,"RT @_cmatheson: Scots, sacrificing daylight for a #Yes vote since 2014. #indyref #letsdothis #voteyes http://t.co/i3QgJXbx8j",FALSE,0,NA,2014-09-18 15:52,FALSE,NA,5.13E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",YesScotland,224,TRUE,FALSE,NA,NA
49,"This evening: get your badges and stickers on, get visible, get seen, be out and about, cheery, happy and Yes - #voteYes #indyref",FALSE,249,NA,2014-09-18 15:50,FALSE,NA,5.13E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",YesScotland,209,FALSE,FALSE,NA,NA
50,"Polls are open from 7am to 10pm. With a simple XÈ in a box, we can build a better Scotland. #VoteYes #indyref http://t.co/pnNWCKNuy2",FALSE,156,NA,2014-09-18 15:45,FALSE,NA,5.13E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",YesScotland,273,FALSE,FALSE,NA,NA
51,RT @anum_qaisar: Over 5 friends have text me saying that they were firm no voters but have decided to #voteyes last night. Amazing! #moment_,FALSE,0,NA,2014-09-18 15:41,FALSE,NA,5.13E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",YesScotland,280,TRUE,FALSE,NA,NA
52,RT @cuphook108: On the knock-up a NO guy said that when it came to the ballot he couldn't do it. Voted YES. #voteYes #indyref,FALSE,151,NA,2014-09-18 15:39,FALSE,NA,5.13E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",YesScotland,152,FALSE,FALSE,NA,NA
53,RT @Cazfr4z: On the way to #voteYES so aye enjoy this cheeky wee selfie with ma balloon. http://t.co/70hUnBwdud,FALSE,0,NA,2014-09-18 15:25,FALSE,NA,5.13E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",YesScotland,132,TRUE,FALSE,NA,NA
54,RT @BootsyWhoosh: The amount of people I'm hearing about going from a No vote to a Yes vote. Amazing!!  #VoteYes #indyref,FALSE,0,NA,2014-09-18 15:25,FALSE,NA,5.13E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",YesScotland,251,TRUE,FALSE,NA,NA
55,RT @emmajamesxox: LOADS of no voters coming out saying actually ... Now I'm voting YES! Even today!!! Well done to them and let's WIN this!_,FALSE,0,NA,2014-09-18 15:06,FALSE,NA,5.13E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",YesScotland,472,TRUE,FALSE,NA,NA
56,"RT @Aerialsinthsky: Just back from voting, after being a no voter for the majority of the campaign I'm glad I finally seen sense in the end_",FALSE,0,NA,2014-09-18 15:05,FALSE,NA,5.13E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",YesScotland,386,TRUE,FALSE,NA,NA
57,Undecided? Here's why you should vote Yes - https://t.co/yZfuWX8yDn #indyref #voteYes,FALSE,74,NA,2014-09-18 15:00,FALSE,NA,5.13E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",YesScotland,129,FALSE,FALSE,NA,NA
58,Leaders vow in tatters as Government minister joins the rebellion against more powers for Scotland http://t.co/iC8sfprC9h #indyref #voteYes,FALSE,94,NA,2014-09-18 14:55,FALSE,NA,5.13E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",YesScotland,335,FALSE,FALSE,NA,NA
59,Still undecided? Check this out! http://t.co/kxN1soWEzu #VoteYes  #indyref #Scotland http://t.co/ESVjHxy1br,FALSE,51,NA,2014-09-18 14:55,FALSE,NA,5.13E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",YesScotland,108,FALSE,FALSE,NA,NA
60,BREAKING NEWS from @HolyroodDaily: Majority of Conservative MPs oppose maintaining Barnett Formula http://t.co/bPpV4gCVnB #indyref #voteYes,FALSE,111,NA,2014-09-18 14:22,FALSE,NA,5.13E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",YesScotland,507,FALSE,FALSE,NA,NA
61,"#indyref debate has given us new strengths, that will serve us well in early days as an independent nation #VoteYes http://t.co/HqtEBrcxFK",FALSE,101,NA,2014-09-18 14:15,FALSE,NA,5.13E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",YesScotland,130,FALSE,FALSE,NA,NA
62,Scotland will be the wealthiest country ever to have gained its independence http://t.co/vgY7BTKWkz #indyref #VoteYes http://t.co/WfkLhIwZ3d,FALSE,274,NA,2014-09-18 14:03,FALSE,NA,5.13E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",YesScotland,502,FALSE,FALSE,NA,NA
63,"RT @RogMull: Lady in tears of joy  in Kirkcaldy ""My 38 yearkld son went to vote no. Came back home crying he couldnt do it and voted Yes "" _",FALSE,0,NA,2014-09-18 13:35,FALSE,NA,5.13E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",YesScotland,1022,TRUE,FALSE,NA,NA
64,ScotlandÈs GDP [economic output] per head is bigger than that of France #VoteYes #indyref http://t.co/yL5vP44w97,FALSE,111,NA,2014-09-18 13:30,FALSE,NA,5.13E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",YesScotland,235,FALSE,FALSE,NA,NA
65,"RT @Simbo93: When i first heard about an independant scotland i was against it, but today i have voted yes #VoteYes",FALSE,0,NA,2014-09-18 13:27,FALSE,NA,5.13E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",YesScotland,280,TRUE,FALSE,NA,NA
66,"RT @thoughtland: How's that hopey-changey stuff going for us, then? #voteyes http://t.co/Lhy1P4so68",FALSE,0,NA,2014-09-18 13:18,FALSE,NA,5.13E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",YesScotland,132,TRUE,FALSE,NA,NA
67,RT @kirstininnes: Pure badged oot ma nut! #letsdothis http://t.co/220YKW65Pd,FALSE,0,NA,2014-09-18 13:13,FALSE,NA,5.13E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",YesScotland,319,TRUE,FALSE,NA,NA
68,RT @FewArePict: Me and my Mum were part of history today. She wants this pic printed for her great grand-children! &lt;"3 #yes #indyref http://_,FALSE,0,NA,2014-09-18 13:12,FALSE,NA,5.13E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",YesScotland,234,TRUE,FALSE,NA,NA
69,RT @A_Glencross: No getting away from #indyref. Pilot on my flight back from Italy indicating voting intentions in the cockpit window! http_,FALSE,0,NA,2014-09-18 13:12,FALSE,NA,5.13E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",YesScotland,510,TRUE,FALSE,NA,NA
70,RT @edinspotlight: The Queen Victoria statue in Leith is now sporting a Saltire #indyref http://t.co/lB5pDCZCT7,FALSE,0,NA,2014-09-18 13:07,FALSE,NA,5.13E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",YesScotland,462,TRUE,FALSE,NA,NA
71,I love all the Yes voters and No voters too. I love them so much I want to give them a country #VoteYes #indyref http://t.co/aTirwpGpKq,FALSE,193,NA,2014-09-18 13:03,FALSE,NA,5.13E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",YesScotland,251,FALSE,FALSE,NA,NA
72,"RT @robotnic: My parents say they're voting yes, in part to back up votes of my siblings and I because they're invested in our future. #ind_",FALSE,0,NA,2014-09-18 13:02,FALSE,NA,5.13E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",YesScotland,127,TRUE,FALSE,NA,NA
73,RT @Radical_Indy: We need a huge focus on getting the #Yes vote out today. Go along to your local Yes office and they will instruct you! #V_,FALSE,0,NA,2014-09-18 12:54,FALSE,NA,5.13E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",YesScotland,122,TRUE,FALSE,NA,NA
74,RT @edinburghpaper: Piper leads voters to the polling station in Craigmillar.  #indyref http://t.co/7cI4lsG5y4,FALSE,0,NA,2014-09-18 12:50,FALSE,NA,5.13E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",YesScotland,286,TRUE,FALSE,NA,NA
75,RT @Trendsmap: This is how the UK looks today #indyref http://t.co/2MXWtnWN1u http://t.co/ZGwGIPf1qQ,FALSE,0,NA,2014-09-18 12:48,FALSE,NA,5.13E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",YesScotland,1934,TRUE,FALSE,NA,NA
76,"With a Yes, we can make Scotland's wealth work better for our people #VoteYes #indyref http://t.co/sZhKRJLV7e",FALSE,232,NA,2014-09-18 12:45,FALSE,NA,5.13E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",YesScotland,387,FALSE,FALSE,NA,NA
77,"RT @AyeTalks: I'm English. Scotland is my choice, not an fluke of birth. My desire for her to be the best she can is not nationalism, it's _",FALSE,0,NA,2014-09-18 12:37,FALSE,NA,5.13E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",YesScotland,451,TRUE,FALSE,NA,NA
78,"RT @MCLAREN_G: Tears in my eyes in the polling station as
Me
My Irish wife
Chinese daughter
&amp; Thai son

#VoteYes

For an inclusive outward _",FALSE,0,NA,2014-09-18 12:35,FALSE,NA,5.13E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",YesScotland,955,TRUE,FALSE,NA,NA
79,RT @Independent: David Cameron ignored the referendum and  worse  the Scottish people #ScotlandDecides http://t.co/1f5Hk4dqOQ http://t.co_,FALSE,0,NA,2014-09-18 12:21,FALSE,NA,5.13E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",YesScotland,504,TRUE,FALSE,NA,NA
80,Scotland is one of top 20 wealthiest nations  we can choose independence with confidence #VoteYes #indyref http://t.co/408q2grKwg,FALSE,129,NA,2014-09-18 12:20,FALSE,NA,5.13E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",YesScotland,161,FALSE,FALSE,NA,NA
81,"RT @Alasdair91: Just seen neighbours at vote. 1 was already Yes, 1 was No. He changed to a Yes last minute as he couldn't bring himself to _",FALSE,0,NA,2014-09-18 12:04,FALSE,NA,5.13E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",YesScotland,282,TRUE,FALSE,NA,NA
82,"Today, ""#Scotland's older people should #voteYes for the younger generations"" https://t.co/TrwI7KKoSv #indyref",FALSE,84,NA,2014-09-18 12:00,FALSE,NA,5.13E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",YesScotland,116,FALSE,FALSE,NA,NA
83,"RT @ClatchardCraig: It's coming yet for a' that...

#voteyesscotland! http://t.co/MMBTQUWIcg",FALSE,0,NA,2014-09-18 11:49,FALSE,NA,5.13E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",YesScotland,193,TRUE,FALSE,NA,NA
84,RT @StuuuartMan: Pal who was a firm No voter phoned me to say he's just voted Yes! Said he had the pencil hovering over No but it just didn_,FALSE,0,NA,2014-09-18 11:41,FALSE,NA,5.13E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",YesScotland,647,TRUE,FALSE,NA,NA
85,RT @TonyBanks61: #voteyes @YesScotland @theSNP Just spoke to young lady who was a staunch NO and ex Labour intern 2 years ago. Just voted Y_,FALSE,0,NA,2014-09-18 11:35,FALSE,NA,5.13E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",YesScotland,167,TRUE,FALSE,NA,NA
86,"RT @Afrojules: At 9 months pregnant, am taking no chances. Off to #VoteYes now for the future of my two wee boys and for the little one who_",FALSE,0,NA,2014-09-18 11:35,FALSE,NA,5.13E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",YesScotland,267,TRUE,FALSE,NA,NA
87,"RT @moadore: @WeAreNational I'm a former no voter, and now I can't imagine myself saying anything other than yes.",FALSE,0,NA,2014-09-18 11:33,FALSE,NA,5.13E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",YesScotland,137,TRUE,FALSE,NA,NA
88,"We can be proud of the #indyref, which has seen a flourishing of ScotlandÈs self-confidence as a nation #VoteYes http://t.co/MBavUINJjn",FALSE,187,NA,2014-09-18 11:27,FALSE,NA,5.13E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",YesScotland,246,FALSE,FALSE,NA,NA
